    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
27100, -4.59331,  91348.9,  93602.1, -6.03509,  -91362.4,  93615.6
27200, 1.78335,  91316.1,  93568.9, 0.319569,  -91329.2,  93582.1
27300, 10.849,  91344.5,  93597.8, 9.35751,  -91358.1,  93611.5
27400, 2.2051,  91336.4,  93589.5, 0.762181,  -91350.2,  93603.5
27500, 11.82,  91412.8,  93668.8, 10.4393,  -91426.3,  93682.5
27600, 7.64018,  91386.5,  93640.8, 6.14169,  -91400.1,  93654.5
27700, -5.70568,  91256.5,  93507, -7.2076,  -91270.3,  93520.9
27800, 13.3099,  91364.7,  93619.7, 11.8647,  -91378.2,  93633.3
27900, 20.1858,  91459.9,  93716.7, 18.7009,  -91473.4,  93730.3
28000, -6.34319,  91287.2,  93537.8, -7.83489,  -91300.7,  93551.4
28100, 2.00773,  91302.7,  93555.5, 0.565035,  -91316,  93569
28200, 18.2713,  91421.9,  93678.2, 16.8032,  -91435.5,  93692
28300, 4.10214,  91329.5,  93581.6, 2.62785,  -91343.6,  93595.8
28400, 5.17327,  91354.7,  93608.6, 3.74618,  -91368.2,  93622.3
28500, 8.48122,  91410.9,  93666.8, 6.99579,  -91424.1,  93680.1
28600, 1.24175,  91274.9,  93525.6, -0.264732,  -91288.6,  93539.4
28700, 11.5453,  91338.2,  93591.7, 10.1187,  -91351.7,  93605.4
28800, 15.7721,  91487.3,  93745.5, 14.3264,  -91500.4,  93758.7
28900, -5.33148,  91296.4,  93547.5, -6.83374,  -91309.9,  93561.1
29000, 2.25022,  91247,  93497.7, 0.795884,  -91260.9,  93511.8
29100, 22.5773,  91472.4,  93730.6, 21.1143,  -91486.1,  93744.4
29200, 5.99623,  91404.8,  93659.3, 4.50916,  -91418.3,  93672.9
29300, -4.28158,  91256.7,  93507.2, -5.74707,  -91270.1,  93520.8
29400, 12.813,  91374.3,  93629.3, 11.3522,  -91387.5,  93642.7
29500, 12.9949,  91400.6,  93655.4, 11.4973,  -91414,  93669
29600, 0.972708,  91311.3,  93563.4, -0.430118,  -91324.9,  93577.2
29700, 8.35629,  91375.1,  93629.7, 6.89554,  -91388.6,  93643.3
29800, 5.59642,  91360.3,  93614, 4.09843,  -91373.9,  93627.6
29900, -0.644365,  91290,  93541.9, -2.11072,  -91303.8,  93555.9
30000, 14.3337,  91397.3,  93652.7, 12.9057,  -91410.9,  93666.4
30100, 10.1511,  91414.1,  93669, 8.62658,  -91427.3,  93682.4
30200, -8.32965,  91277.8,  93529.2, -9.77872,  -91291.1,  93542.6
30300, 8.86131,  91321.6,  93574.9, 7.40535,  -91335.2,  93588.7
30400, 20.8421,  91421.8,  93677.1, 19.3615,  -91435.5,  93691
30500, -3.85788,  91341.1,  93594, -5.3153,  -91354.7,  93607.8
30600, -1.09379,  91305.8,  93558.4, -2.52771,  -91319.3,  93572.1
30700, 15.8727,  91355.3,  93608.9, 14.3567,  -91368.9,  93622.7
30800, 4.02065,  91353.8,  93607.4, 2.57604,  -91367.4,  93621.1
30900, 3.85867,  91382.1,  93637, 2.44035,  -91395.3,  93650.4
31000, 10.734,  91369.5,  93623.4, 9.24743,  -91383,  93636.9
31100, -0.98062,  91287.5,  93538.9, -2.48222,  -91301.2,  93552.8
31200, 7.71992,  91367.6,  93622.4, 6.29498,  -91381.3,  93636.3
31300, 18.1285,  91435.8,  93691.8, 16.6328,  -91449.4,  93705.6
31400, -4.07272,  91292.6,  93543.6, -5.56818,  -91306.3,  93557.4
31500, 0.925455,  91310.8,  93563.8, -0.530741,  -91324.1,  93577.3
31600, 19.0633,  91426.9,  93683.3, 17.6157,  -91440.3,  93696.8
31700, 4.49538,  91338.8,  93591.2, 3.02362,  -91352.5,  93605
31800, 1.90031,  91330.8,  93584, 0.48352,  -91344.3,  93597.6
31900, 11.7611,  91407.3,  93663.2, 10.2865,  -91420.6,  93676.6
32000, 4.24847,  91306.9,  93558.6, 2.7464,  -91320.8,  93572.7
32100, 7.87386,  91325,  93577.7, 6.41515,  -91338.7,  93591.6
32200, 14.3678,  91458.4,  93715.7, 12.9032,  -91471.5,  93729
32300, -2.95699,  91311.8,  93563.6, -4.46301,  -91325.2,  93577.1
32400, 3.08148,  91258.9,  93509.7, 1.62286,  -91272.6,  93523.6
32500, 20.52,  91464,  93721.9, 19.0918,  -91477.4,  93735.4
32600, 4.24333,  91403,  93657.7, 2.76216,  -91416.6,  93671.4
32700, -3.2511,  91249.8,  93500, -4.70527,  -91263.5,  93513.9
32800, 15.0885,  91383.2,  93638.5, 13.6176,  -91396.7,  93652.2
32900, 12.4386,  91420.2,  93675.7, 10.957,  -91433.6,  93689.3
33000, -0.359297,  91295.5,  93546.9, -1.81339,  -91309,  93560.6
33100, 8.97673,  91359.4,  93613.6, 7.53666,  -91372.7,  93627
33200, 8.15269,  91381.2,  93635.6, 6.64885,  -91394.6,  93649.2
33300, 0.78017,  91300.1,  93552, -0.664171,  -91313.8,  93565.9
33400, 11.42,  91379.1,  93633.9, 9.97186,  -91392.9,  93647.8
33500, 9.83627,  91406.1,  93661.1, 8.33122,  -91419.6,  93674.7
33600, -4.40305,  91289.4,  93541, -5.89015,  -91302.9,  93554.7
33700, 7.58584,  91330.6,  93584.1, 6.15107,  -91344.2,  93597.9
33800, 18.5012,  91419.5,  93674.9, 17.0104,  -91433,  93688.5
33900, -2.54844,  91333.6,  93586.3, -3.98272,  -91347,  93599.8
34000, -1.72818,  91307.2,  93559.9, -3.16306,  -91320.7,  93573.5
34100, 16.5857,  91368.8,  93622.9, 15.1078,  -91382.6,  93636.8
34200, 5.84006,  91358.2,  93611.8, 4.35592,  -91372,  93625.6
34300, -0.0495542,  91363.6,  93618, -1.47255,  -91377,  93631.6
34400, 11.132,  91359.8,  93613.5, 9.60607,  -91373.3,  93627.1
34500, 4.844,  91308.2,  93560.2, 3.35652,  -91321.8,  93573.9
34600, 3.7811,  91367.1,  93621.8, 2.34668,  -91380.6,  93635.4
34700, 14.4227,  91411.8,  93667.2, 12.9735,  -91425.3,  93680.8
34800, 0.523894,  91297.2,  93548.5, -0.976344,  -91311,  93562.4
34900, -0.408442,  91322.1,  93575.4, -1.83273,  -91335.7,  93589.2
35000, 16.3144,  91424,  93680.3, 14.8438,  -91437.5,  93693.9
35100, 6.14721,  91339.9,  93592.4, 4.66669,  -91353.6,  93606.3
